보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,결측치개수,전용면적_가격_비율,매물_등록_경과일,매물확인방식_전화확인,매물확인방식_현장확인,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향,주차가능여부_불가능,계절_겨울,계절_봄,계절_여름,매물_HC_2,매물_HC_3,매물_HC_4,매물_HC_5,매물_HC_6,지역_KMedoids_1,지역_KMedoids_2,지역_KMedoids_3,지역_KMedoids_4,지역_KMedoids_5,지역_KMedoids_6,지역_KMedoids_7,지역_KMedoids_8,지역_KMedoids_9,지역_KMedoids_10
8650.0,71.0,19.57,5.0,10.0,1.0,1.0,41.0,1,0,0.0004253295565644005,169,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11800.0,66.0,41.65,4.0,9.0,2.0,1.0,50.0,6,1,0.00014649927767717256,321,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15450.0,52.0,17.5,4.0,8.0,1.0,1.0,4.0,5,1,0.00021081830790568656,451,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18550.0,74.0,17.5,8.0,8.0,1.0,1.0,3.0,4,0,0.00024027724297266074,245,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700.0,54.0,25.91,3.0,14.0,2.0,2.0,38.0,1,0,0.0012486661974708835,257,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40500.0,9.0,22.87,8.0,9.0,2.0,1.0,7.0,11,0,2.1592792325921608e-05,97,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2100.0,32.0,30.25,2.0,5.0,2.0,2.0,38.0,6,0,0.00059818968909878,312,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32500.0,27.0,20.2,15.0,21.0,1.0,1.0,11.0,0,0,4.1127189642041126e-05,191,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6750.0,1.0,24.85,9.0,9.0,1.0,1.0,32.0,10,0,6.55786571279529e-05,135,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8000.0,30.0,26.78,3.0,15.0,1.0,1.0,11.0,11,0,0.00019137415982076176,382,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2500.0,48.0,29.69,6.0,10.0,1.0,1.0,47.0,9,0,0.0007679353317615359,329,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850.0,41.0,29.92,4.0,7.0,2.0,1.0,1.0,7,0,0.0005629045876723895,428,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1650.0,55.0,30.78,3.0,4.0,1.0,1.0,46.0,9,0,0.0012601650028550612,51,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10050.0,6.0,21.78,2.0,3.0,1.0,1.0,33.0,9,0,6.852788399599797e-05,114,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12000.0,11.0,24.01,4.0,10.0,2.0,1.0,8.0,17,1,9.718172983479106e-05,281,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12250.0,31.0,21.06,2.0,17.0,1.0,1.0,7.0,5,0,0.00013954299668585382,543,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2100.0,33.0,31.43,6.0,20.0,1.0,1.0,35.0,1,0,0.0005151281002378679,85,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11350.0,69.0,26.15,9.0,21.0,1.0,1.0,10.0,4,0,0.00024595480159365235,557,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19350.0,18.0,24.79,2.0,3.0,1.0,1.0,17.0,0,1,3.752450819441448e-05,223,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3100.0,33.0,19.55,1.0,13.0,1.0,1.0,11.0,0,0,0.000544509528916756,476,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34050.0,58.0,32.59,3.0,8.0,1.0,1.0,17.0,2,1,5.406917881082951e-05,82,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350.0,29.0,17.5,8.0,14.0,1.0,1.0,104.0,17,0,0.0019470899470899472,144,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35750.0,12.0,17.5,3.0,6.0,1.0,1.0,17.0,9,1,3.3566433566433566e-05,227,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13500.0,29.0,29.31,3.0,14.0,1.0,1.0,40.0,7,0,9.098146252701013e-05,375,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000.0,35.0,42.97,4.0,4.0,2.0,1.0,4.0,0,0,0.0002715072531223334,115,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2750.0,72.0,19.83,2.0,4.0,1.0,1.0,1.0,3,0,0.0013753266400770184,54,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8650.0,43.0,41.8,2.0,3.0,2.0,1.0,17.0,0,1,0.00011892579583483144,251,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12850.0,57.0,29.75,2.0,4.0,1.0,1.0,17.0,0,1,0.00014910244253343361,136,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17750.0,12.0,17.5,4.0,8.0,1.0,1.0,4.0,10,0,7.082494969818913e-05,360,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400.0,70.0,33.05,2.0,3.0,2.0,1.0,2.0,0,0,0.0008825012607160868,22,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17450.0,11.0,17.5,3.0,8.0,1.0,1.0,9.0,10,0,6.876790830945559e-05,289,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2700.0,21.0,26.15,7.0,19.0,2.0,1.0,31.0,4,0,0.0003540825720558034,73,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12150.0,50.0,26.13,3.0,3.0,2.0,2.0,38.0,5,0,0.0001732395320012788,438,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2450.0,46.0,22.45,8.0,10.0,1.0,1.0,49.0,8,0,0.000981773555747466,235,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17600.0,56.0,27.36,3.0,10.0,1.0,1.0,18.0,9,0,0.00013498471557682083,191,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35900.0,9.0,17.5,8.0,9.0,1.0,1.0,4.0,0,0,1.4325507361719062e-05,138,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12700.0,30.0,28.03,12.0,18.0,1.0,1.0,47.0,5,0,9.831985414951921e-05,544,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2200.0,47.0,19.8,3.0,6.0,1.0,1.0,4.0,10,0,0.0013085399449035812,148,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39200.0,64.0,20.69,3.0,3.0,1.0,1.0,12.0,0,0,7.891024945502608e-05,21,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10500.0,66.0,17.52,4.0,5.0,1.0,1.0,8.0,17,1,0.00045118504022613606,514,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18900.0,16.0,32.59,3.0,9.0,1.0,1.0,9.0,5,0,3.4093621083495276e-05,189,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11300.0,23.0,34.94,5.0,12.0,1.0,1.0,50.0,8,0,7.851639472977696e-05,482,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
900.0,10.0,27.01,3.0,4.0,1.0,1.0,44.0,1,0,0.0004525073018223703,412,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
950.0,66.0,25.57,13.0,14.0,1.0,1.0,36.0,2,0,0.0027993331000555747,168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12100.0,39.0,29.98,5.0,6.0,2.0,1.0,17.0,3,0,0.0001157796657826981,541,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850.0,12.0,17.5,1.0,10.0,1.0,1.0,45.0,13,0,0.001680672268907563,182,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11450.0,56.0,23.59,1.0,8.0,1.0,1.0,26.0,12,0,0.00025175348151000257,91,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13750.0,38.0,39.12,4.0,14.0,2.0,1.0,30.0,4,1,7.808142777467931e-05,54,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12850.0,47.0,18.66,4.0,7.0,2.0,1.0,7.0,14,0,0.00025439880557675545,341,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32800.0,37.0,40.31,4.0,6.0,2.0,1.0,26.0,11,0,3.6304009777879966e-05,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1100.0,51.0,39.66,4.0,3.0,2.0,1.0,1.0,6,2,0.0013065603080731675,315,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17300.0,52.0,42.05,3.0,7.0,1.0,1.0,19.0,0,0,7.148110218361021e-05,272,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18900.0,49.0,20.13,4.0,6.0,1.0,1.0,2.0,8,0,0.0001498198219509695,65,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19550.0,26.0,17.5,4.0,7.0,1.0,1.0,3.0,0,1,7.599561563755937e-05,223,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33800.0,26.0,17.5,20.0,20.0,2.0,1.0,47.0,7,0,5.5790363482671173e-05,233,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10600.0,31.0,17.5,3.0,5.0,1.0,1.0,1.0,7,0,0.00020485175202156333,339,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15950.0,9.0,29.91,6.0,6.0,2.0,1.0,5.0,15,0,5.030766280031316e-05,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18050.0,5.0,20.08,6.0,11.0,2.0,1.0,25.0,9,0,3.8626656807672357e-05,430,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7950.0,64.0,20.07,6.0,17.0,1.0,1.0,18.0,2,0,0.00041364657660452567,168,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000.0,25.0,27.48,3.0,5.0,2.0,1.0,10.0,0,0,6.498232480765231e-05,248,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10350.0,60.0,29.84,9.0,10.0,2.0,1.0,34.0,20,0,0.00025903044902928337,251,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12700.0,45.0,19.83,2.0,6.0,1.0,1.0,3.0,8,0,0.00021045024440023667,387,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39950.0,58.0,17.5,16.0,21.0,1.0,1.0,166.0,11,0,9.869479706776329e-05,112,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9350.0,51.0,19.52,9.0,11.0,1.0,1.0,28.0,2,0,0.00029039186464451655,514,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8850.0,61.0,27.84,5.0,5.0,1.0,1.0,5.0,10,0,0.0002881680628612248,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12250.0,24.0,20.1,4.0,7.0,1.0,1.0,2.0,0,0,9.74718245507158e-05,116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7500.0,23.0,17.5,9.0,12.0,2.0,2.0,24.0,2,0,0.00019047619047619048,525,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9900.0,38.0,28.14,5.0,10.0,1.0,1.0,43.0,9,0,0.00016870912393300452,451,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35650.0,40.0,27.16,9.0,10.0,2.0,1.0,34.0,3,0,4.440983460951362e-05,84,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15500.0,14.0,17.5,5.0,15.0,1.0,1.0,42.0,7,0,7.741935483870968e-05,270,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2200.0,43.0,18.54,14.0,21.0,1.0,1.0,109.0,0,0,0.0010542316367559087,265,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39750.0,73.0,30.32,8.0,14.0,1.0,1.0,49.0,3,0,6.305902656776355e-05,278,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11100.0,65.0,26.59,5.0,10.0,1.0,1.0,41.0,6,0,0.0002405564647008799,39,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35600.0,15.0,39.5,3.0,6.0,2.0,1.0,10.0,3,0,1.2800455127293417e-05,53,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7300.0,42.0,37.11,4.0,8.0,1.0,1.0,17.0,18,1,0.0002214814896844996,284,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34300.0,25.0,38.79,6.0,17.0,2.0,1.0,14.0,8,0,2.4802761674772662e-05,348,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15750.0,69.0,29.98,5.0,6.0,2.0,1.0,17.0,3,0,0.00015248260745258745,68,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9350.0,62.0,25.58,4.0,7.0,2.0,1.0,5.0,4,1,0.0002759508807432277,117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6900.0,12.0,25.08,12.0,21.0,1.0,1.0,19.0,0,0,6.93433187712364e-05,93,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2150.0,58.0,21.35,15.0,15.0,1.0,1.0,31.0,0,0,0.0012635477370513588,221,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17550.0,60.0,32.83,7.0,10.0,1.0,1.0,49.0,10,0,0.00012149265880609165,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39750.0,55.0,25.85,4.0,8.0,1.0,1.0,50.0,4,0,5.741882899650864e-05,549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2450.0,19.0,26.44,2.0,5.0,1.0,1.0,4.0,1,0,0.0003087467967519837,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2600.0,23.0,27.51,6.0,7.0,2.0,1.0,19.0,2,0,0.00034952325028660906,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,49.0,37.85,4.0,9.0,2.0,1.0,3.0,11,0,4.5291564446121906e-05,570,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3050.0,35.0,17.5,5.0,5.0,2.0,2.0,3.0,13,0,0.0008992974238875879,352,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13150.0,53.0,46.41,4.0,6.0,2.0,1.0,17.0,5,2,9.503655220497092e-05,203,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38950.0,61.0,26.4,2.0,3.0,1.0,1.0,17.0,0,1,5.9322363558563814e-05,114,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13600.0,56.0,22.9,4.0,14.0,1.0,1.0,41.0,1,0,0.0001830208065759055,444,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2700.0,37.0,28.52,5.0,5.0,2.0,1.0,1.0,2,0,0.0005064671965092722,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34850.0,5.0,17.5,5.0,17.0,1.0,1.0,21.0,7,0,1.9676163148186105e-05,181,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14250.0,33.0,29.7,5.0,5.0,1.0,1.0,17.0,0,1,7.797270955165692e-05,463,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40400.0,20.0,19.77,18.0,19.0,2.0,1.0,47.0,0,0,2.5040440311102433e-05,28,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7000.0,11.0,22.23,11.0,18.0,2.0,2.0,44.0,12,0,0.00014780541096330572,219,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2850.0,38.0,34.71,3.0,9.0,1.0,1.0,18.0,11,0,0.0004953322516894368,175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11600.0,37.0,28.27,2.0,7.0,1.0,1.0,25.0,20,0,0.0001738165229376822,394,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18450.0,17.0,27.46,1.0,2.0,1.0,1.0,33.0,12,0,5.724019366923458e-05,385,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33700.0,27.0,25.9,3.0,12.0,1.0,1.0,40.0,13,0,4.582793900301319e-05,464,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3300.0,30.0,27.26,8.0,18.0,1.0,1.0,26.0,4,0,0.00037795415638409036,266,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12300.0,75.0,19.83,3.0,5.0,1.0,1.0,17.0,8,1,0.0003402908461762379,98,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2800.0,6.0,34.77,5.0,6.0,1.0,1.0,39.0,8,0,0.0001438021282714984,274,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39750.0,63.0,30.42,11.0,17.0,1.0,1.0,17.0,6,0,5.7062756627342984e-05,422,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40850.0,48.0,27.16,1.0,2.0,1.0,1.0,5.0,7,0,4.957250474544068e-05,106,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1550.0,42.0,23.14,2.0,4.0,1.0,1.0,17.0,23,1,0.0018122508155128671,345,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8300.0,4.0,26.53,9.0,12.0,1.0,1.0,28.0,15,0,8.628558712800694e-05,424,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9050.0,31.0,28.99,4.0,16.0,2.0,1.0,44.0,7,1,0.00014483942834164572,58,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39850.0,52.0,17.5,4.0,7.0,1.0,1.0,2.0,14,0,9.464061659795663e-05,104,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000.0,57.0,29.75,2.0,5.0,1.0,1.0,7.0,3,0,0.00012605042016806722,554,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1850.0,39.0,18.87,6.0,16.0,1.0,1.0,54.0,1,0,0.0011458199057563128,205,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14700.0,27.0,36.3,5.0,5.0,2.0,1.0,17.0,7,1,6.371694683382997e-05,104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18800.0,34.0,18.87,4.0,16.0,1.0,1.0,54.0,9,1,0.00012121007114749291,116,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2850.0,15.0,40.89,6.0,6.0,1.0,1.0,17.0,0,1,0.00012871503777786358,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16200.0,56.0,30.57,8.0,19.0,1.0,1.0,34.0,9,0,0.00013125108534551343,428,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500.0,52.0,49.6,5.0,5.0,1.0,1.0,5.0,9,0,0.0004919354838709678,507,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2950.0,47.0,36.84,3.0,3.0,2.0,1.0,17.0,1,1,0.0004416717274885441,130,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17050.0,30.0,17.5,6.0,19.0,1.0,1.0,29.0,9,0,0.0001307080016757436,430,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12050.0,72.0,36.82,2.0,3.0,2.0,1.0,17.0,0,1,0.0001622787543302508,230,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15100.0,48.0,30.58,4.0,3.0,2.0,1.0,17.0,5,2,0.00011477873691414119,43,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2300.0,55.0,29.75,7.0,7.0,1.0,1.0,4.0,0,0,0.000803799780781878,213,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35600.0,10.0,17.5,4.0,17.0,1.0,1.0,99.0,0,1,1.605136436597111e-05,142,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2100.0,53.0,29.37,2.0,3.0,2.0,1.0,17.0,0,1,0.000859315466057039,184,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2750.0,26.0,18.04,4.0,15.0,1.0,1.0,200.0,6,1,0.0006450312437008668,87,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17500.0,14.0,26.2,4.0,5.0,1.0,1.0,17.0,0,1,3.053435114503817e-05,210,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6950.0,25.0,31.85,3.0,7.0,2.0,1.0,10.0,0,0,0.00011293947573495364,125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14950.0,46.0,27.66,7.0,18.0,1.0,1.0,29.0,6,0,0.00012575057373699267,17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17100.0,6.0,17.5,4.0,9.0,1.0,1.0,8.0,9,1,5.012531328320802e-05,174,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15750.0,38.0,29.92,4.0,7.0,2.0,1.0,6.0,5,0,9.124862066038537e-05,324,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18950.0,38.0,19.8,5.0,7.0,1.0,1.0,10.0,8,0,0.00012259801178006983,260,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36550.0,75.0,49.59,3.0,5.0,2.0,1.0,17.0,15,1,4.9654775175591694e-05,258,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
