ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부,매물_HC,매물_DBSCAN,월세+관리비,보증금_월세관리비_비율,전용면적_가격_비율,지역_KMedoids,지역_HDBSCAN,계절,매물_등록_경과일
TRAIN_1953,현장확인,13600.0,56.0,22.9,4.0,14.0,동향,1.0,1.0,가능,41.0,1,G52Iz8V2B9,B플랫폼,2023-12-15,0,3,2,57.0,0.0041911764705882355,0.0001830208065759055,1,5,겨울,444
TRAIN_1954,현장확인,2700.0,37.0,28.52,5.0,5.0,남동향,2.0,1.0,가능,1.0,2,R20Vy9K9I8,C플랫폼,2024-10-03,0,6,0,39.0,0.014444444444444444,0.0005064671965092722,6,7,가을,151
TRAIN_1957,전화확인,34850.0,5.0,17.5,5.0,17.0,동향,1.0,1.0,가능,21.0,7,G52Iz8V2B9,F플랫폼,2024-09-03,0,2,2,12.0,0.0003443328550932568,1.9676163148186105e-05,5,6,가을,181
TRAIN_1959,서류확인,14250.0,33.0,29.7,5.0,5.0,서향,1.0,1.0,불가능,17.0,0,U93ap2F8Z1,C플랫폼,2023-11-26,1,1,2,33.0,0.0023157894736842107,7.797270955165692e-05,5,10,가을,463
TRAIN_1961,현장확인,40400.0,20.0,19.77,18.0,19.0,동향,2.0,1.0,가능,47.0,0,G52Iz8V2B9,A플랫폼,2025-02-03,0,6,0,20.0,0.0004950495049504951,2.5040440311102433e-05,4,8,겨울,28
TRAIN_1962,서류확인,7000.0,11.0,22.23,11.0,18.0,남향,2.0,2.0,불가능,44.0,12,G52Iz8V2B9,A플랫폼,2024-07-27,0,4,3,23.0,0.003285714285714286,0.00014780541096330572,1,1,여름,219
TRAIN_1963,전화확인,2850.0,38.0,34.71,3.0,9.0,남향,1.0,1.0,가능,18.0,11,w94Qb4G0K5,B플랫폼,2024-09-09,0,1,2,49.0,0.01719298245614035,0.0004953322516894368,8,9,가을,175
TRAIN_1965,현장확인,11600.0,37.0,28.27,2.0,7.0,서향,1.0,1.0,가능,25.0,20,G52Iz8V2B9,J플랫폼,2024-02-03,0,3,2,57.0,0.004913793103448276,0.0001738165229376822,1,5,겨울,394
TRAIN_1967,서류확인,18450.0,17.0,27.46,1.0,2.0,남향,1.0,1.0,불가능,33.0,12,G52Iz8V2B9,C플랫폼,2024-02-12,0,3,2,29.0,0.0015718157181571816,5.724019366923458e-05,2,5,겨울,385
TRAIN_1968,현장확인,33700.0,27.0,25.9,3.0,12.0,동향,1.0,1.0,가능,40.0,13,G52Iz8V2B9,B플랫폼,2023-11-25,0,3,2,40.0,0.0011869436201780415,4.582793900301319e-05,10,5,가을,464
TRAIN_1970,현장확인,3300.0,30.0,27.26,8.0,18.0,동향,1.0,1.0,불가능,26.0,4,G52Iz8V2B9,A플랫폼,2024-06-10,0,3,2,34.0,0.010303030303030303,0.00037795415638409036,0,5,여름,266
TRAIN_1971,현장확인,12300.0,75.0,19.83,3.0,5.0,동향,1.0,1.0,불가능,17.0,8,U38lq5B5A8,A플랫폼,2024-11-25,0,2,2,83.0,0.006747967479674797,0.0003402908461762379,3,6,가을,98
TRAIN_1972,서류확인,2800.0,6.0,34.77,5.0,6.0,남향,1.0,1.0,가능,39.0,8,G52Iz8V2B9,A플랫폼,2024-06-02,0,1,2,14.0,0.005,0.0001438021282714984,5,10,여름,274
TRAIN_1973,현장확인,39750.0,63.0,30.42,11.0,17.0,남서향,1.0,1.0,불가능,17.0,6,G52Iz8V2B9,B플랫폼,2024-01-06,0,1,2,69.0,0.0017358490566037736,5.7062756627342984e-05,5,10,겨울,422
TRAIN_1974,현장확인,40850.0,48.0,27.16,1.0,2.0,남서향,1.0,1.0,가능,5.0,7,G52Iz8V2B9,B플랫폼,2024-11-17,0,3,2,55.0,0.0013463892288861688,4.957250474544068e-05,10,5,가을,106
TRAIN_1976,현장확인,1550.0,42.0,23.14,2.0,4.0,서향,1.0,1.0,불가능,17.0,23,M02bn7Y4P0,A플랫폼,2024-03-23,1,3,2,65.0,0.041935483870967745,0.0018122508155128671,7,5,봄,345
TRAIN_1977,현장확인,8300.0,4.0,26.53,9.0,12.0,남향,1.0,1.0,불가능,28.0,15,G52Iz8V2B9,B플랫폼,2024-01-04,0,3,2,19.0,0.0022891566265060242,8.628558712800694e-05,2,5,겨울,424
TRAIN_1979,현장확인,9050.0,31.0,28.99,4.0,16.0,남서향,2.0,1.0,가능,44.0,7,r82ax9M3U3,B플랫폼,2025-01-04,0,6,0,38.0,0.004198895027624309,0.00014483942834164572,4,8,겨울,58
TRAIN_1984,현장확인,39850.0,52.0,17.5,4.0,7.0,북향,1.0,1.0,가능,2.0,14,J52gJ2E4T6,C플랫폼,2024-11-19,0,2,2,66.0,0.001656210790464241,9.464061659795663e-05,5,6,가을,104
TRAIN_1988,현장확인,16000.0,57.0,29.75,2.0,5.0,북향,1.0,1.0,불가능,7.0,3,H48dV2F8M5,A플랫폼,2023-08-27,1,1,2,60.0,0.00375,0.00012605042016806722,5,10,여름,554
TRAIN_1989,전화확인,1850.0,39.0,18.87,6.0,16.0,동향,1.0,1.0,가능,54.0,1,z40LO7P9C9,F플랫폼,2024-08-10,0,2,2,40.0,0.021621621621621623,0.0011458199057563128,8,6,여름,205
TRAIN_1991,현장확인,14700.0,27.0,36.3,5.0,5.0,서향,2.0,1.0,가능,17.0,7,J52gJ2E4T6,C플랫폼,2024-11-19,0,6,0,34.0,0.0023129251700680273,6.371694683382997e-05,4,8,가을,104
TRAIN_1993,현장확인,18800.0,34.0,18.87,4.0,16.0,동향,1.0,1.0,가능,54.0,9,G38pb6B9C7,C플랫폼,2024-11-07,0,2,2,43.0,0.0022872340425531914,0.00012121007114749291,5,6,가을,116
TRAIN_1994,현장확인,2850.0,15.0,40.89,6.0,6.0,동향,1.0,1.0,가능,17.0,0,d22DX4Y4P8,B플랫폼,2024-10-20,0,1,2,15.0,0.005263157894736842,0.00012871503777786358,5,10,가을,134
TRAIN_1996,현장확인,16200.0,56.0,30.57,8.0,19.0,북동향,1.0,1.0,가능,34.0,9,G52Iz8V2B9,C플랫폼,2023-12-31,0,1,2,65.0,0.004012345679012346,0.00013125108534551343,5,10,겨울,428
TRAIN_1997,현장확인,2500.0,52.0,49.6,5.0,5.0,남향,1.0,1.0,가능,5.0,9,G52Iz8V2B9,B플랫폼,2023-10-13,0,1,2,61.0,0.0244,0.0004919354838709678,8,9,가을,507
TRAIN_1998,현장확인,2950.0,47.0,36.84,3.0,3.0,동향,2.0,1.0,불가능,17.0,1,S00TK4T8K2,B플랫폼,2024-10-24,0,6,0,48.0,0.016271186440677966,0.0004416717274885441,6,7,가을,130
TRAIN_2000,현장확인,17050.0,30.0,17.5,6.0,19.0,남향,1.0,1.0,가능,29.0,9,G52Iz8V2B9,A플랫폼,2023-12-29,0,2,2,39.0,0.002287390029325513,0.0001307080016757436,5,6,겨울,430
TRAIN_2001,전화확인,12050.0,72.0,36.82,2.0,3.0,남동향,2.0,1.0,불가능,17.0,0,g77zH6X8V7,A플랫폼,2024-07-16,0,6,0,72.0,0.005975103734439834,0.0001622787543302508,4,8,여름,230
TRAIN_2002,현장확인,15100.0,48.0,30.58,4.0,3.0,남향,2.0,1.0,불가능,17.0,5,Q42YF3Y0I2,A플랫폼,2025-01-19,0,6,0,53.0,0.0035099337748344373,0.00011477873691414119,4,8,겨울,43
TRAIN_2003,현장확인,2300.0,55.0,29.75,7.0,7.0,남향,1.0,1.0,가능,4.0,0,Z68ZJ6F6L4,A플랫폼,2024-08-02,0,1,2,55.0,0.02391304347826087,0.000803799780781878,8,9,여름,213
TRAIN_2004,전화확인,35600.0,10.0,17.5,4.0,17.0,남향,1.0,1.0,가능,99.0,0,O55VW6U4R7,A플랫폼,2024-10-12,0,2,2,10.0,0.0002808988764044944,1.605136436597111e-05,5,6,가을,142
TRAIN_2009,전화확인,2100.0,53.0,29.37,2.0,3.0,남향,2.0,1.0,불가능,17.0,0,W88DA3W2Q3,A플랫폼,2024-08-31,0,6,0,53.0,0.025238095238095237,0.000859315466057039,6,4,여름,184
TRAIN_2010,현장확인,2750.0,26.0,18.04,4.0,15.0,남향,1.0,1.0,가능,200.0,6,G38pb6B9C7,C플랫폼,2024-12-06,0,2,2,32.0,0.011636363636363636,0.0006450312437008668,8,6,겨울,87
TRAIN_2014,현장확인,17500.0,14.0,26.2,4.0,5.0,북향,1.0,1.0,불가능,17.0,0,W88DA3W2Q3,A플랫폼,2024-08-05,0,3,2,14.0,0.0008,3.053435114503817e-05,10,5,여름,210
TRAIN_2017,현장확인,6950.0,25.0,31.85,3.0,7.0,서향,2.0,1.0,가능,10.0,0,Y65Hw0Z3K0,A플랫폼,2024-10-29,0,6,0,25.0,0.0035971223021582736,0.00011293947573495364,4,8,가을,125
TRAIN_2018,현장확인,14950.0,46.0,27.66,7.0,18.0,동향,1.0,1.0,가능,29.0,6,G52Iz8V2B9,A플랫폼,2025-02-14,0,3,2,52.0,0.0034782608695652175,0.00012575057373699267,1,5,겨울,17
TRAIN_2024,전화확인,17100.0,6.0,17.5,4.0,9.0,남서향,1.0,1.0,불가능,8.0,9,f41Wq8P7T9,A플랫폼,2024-09-10,0,2,2,15.0,0.0008771929824561404,5.012531328320802e-05,5,6,가을,174
TRAIN_2027,전화확인,15750.0,38.0,29.92,4.0,7.0,동향,2.0,1.0,가능,6.0,5,B15GU1Y1M2,A플랫폼,2024-04-13,0,6,0,43.0,0.0027301587301587302,9.124862066038537e-05,4,8,봄,324
TRAIN_2028,전화확인,18950.0,38.0,19.8,5.0,7.0,남향,1.0,1.0,가능,10.0,8,w94Qb4G0K5,A플랫폼,2024-06-16,0,2,2,46.0,0.0024274406332453827,0.00012259801178006983,5,6,여름,260
TRAIN_2029,현장확인,36550.0,75.0,49.59,3.0,5.0,동향,2.0,1.0,불가능,17.0,15,C74MD6S8M9,D플랫폼,2024-06-18,1,5,0,90.0,0.0024623803009575923,4.9654775175591694e-05,4,3,여름,258
TRAIN_2030,현장확인,16900.0,17.0,40.31,4.0,6.0,남향,2.0,1.0,가능,26.0,8,r82ax9M3U3,B플랫폼,2024-11-12,0,5,0,25.0,0.0014792899408284023,3.6697840258705094e-05,4,3,가을,111
TRAIN_2032,현장확인,8300.0,2.0,17.5,11.0,19.0,동향,2.0,2.0,가능,34.0,5,G52Iz8V2B9,A플랫폼,2023-10-30,0,4,3,7.0,0.0008433734939759036,4.819277108433735e-05,10,1,가을,490
TRAIN_2033,전화확인,3100.0,57.0,24.87,2.0,12.0,서향,1.0,1.0,불가능,47.0,0,G52Iz8V2B9,B플랫폼,2024-03-06,0,3,2,57.0,0.018387096774193548,0.0007393283785361298,8,5,봄,362
TRAIN_2034,현장확인,16750.0,25.0,27.73,4.0,7.0,동향,2.0,1.0,가능,7.0,1,f41Wq8P7T9,A플랫폼,2024-10-24,0,6,0,26.0,0.0015522388059701492,5.597687724378468e-05,4,8,가을,130
TRAIN_2037,현장확인,12900.0,69.0,17.5,9.0,16.0,동향,1.0,1.0,가능,38.0,4,G52Iz8V2B9,D플랫폼,2024-08-07,0,2,2,73.0,0.00565891472868217,0.00032336655592469545,3,6,여름,208
TRAIN_2039,현장확인,10750.0,69.0,23.14,2.0,3.0,북동향,1.0,1.0,불가능,17.0,0,f95PR4G2S9,A플랫폼,2024-12-08,0,3,2,69.0,0.006418604651162791,0.0002773813591686599,0,5,겨울,85
TRAIN_2040,현장확인,17900.0,7.0,36.8,6.0,10.0,남서향,1.0,1.0,불가능,31.0,12,G52Iz8V2B9,D플랫폼,2023-11-07,0,1,2,19.0,0.0010614525139664805,2.884381831430654e-05,5,10,가을,482
TRAIN_2041,현장확인,12150.0,45.0,21.83,8.0,14.0,서향,1.0,1.0,가능,30.0,0,G52Iz8V2B9,C플랫폼,2024-11-23,0,3,2,45.0,0.003703703703703704,0.00016966118661033917,1,5,가을,100
TRAIN_2042,서류확인,13700.0,74.0,19.83,4.0,6.0,동향,1.0,1.0,불가능,17.0,10,f28iD1U4F3,B플랫폼,2024-11-03,0,2,2,84.0,0.006131386861313868,0.00030919752200271654,3,6,가을,120
TRAIN_2043,전화확인,12400.0,9.0,24.61,4.0,4.0,동향,1.0,1.0,가능,23.0,1,G52Iz8V2B9,C플랫폼,2024-06-26,0,3,2,10.0,0.0008064516129032258,3.276926505092344e-05,10,5,여름,250
TRAIN_2044,현장확인,9250.0,40.0,32.71,2.0,4.0,동향,1.0,1.0,불가능,41.0,15,G52Iz8V2B9,E플랫폼,2024-03-04,0,1,2,55.0,0.005945945945945946,0.00018177761986994638,3,10,봄,364
TRAIN_2045,전화확인,2800.0,71.0,39.73,8.0,8.0,동향,2.0,1.0,가능,7.0,3,G80cC8L0A4,A플랫폼,2024-10-27,0,5,0,74.0,0.02642857142857143,0.0006652044155190393,6,3,가을,127
TRAIN_2046,현장확인,17750.0,2.0,29.14,3.0,21.0,남향,1.0,1.0,불가능,10.0,12,G52Iz8V2B9,E플랫폼,2025-02-04,0,1,2,14.0,0.0007887323943661971,2.7067000493006078e-05,5,10,겨울,27
TRAIN_2047,현장확인,36100.0,36.0,39.11,3.0,14.0,동향,2.0,1.0,가능,38.0,14,R20Vy9K9I8,C플랫폼,2025-01-13,0,5,0,50.0,0.0013850415512465374,3.5414000287561685e-05,4,3,겨울,49
TRAIN_2048,전화확인,17050.0,74.0,17.5,3.0,5.0,서향,1.0,1.0,불가능,1.0,9,p05gm1I9J3,A플랫폼,2024-03-01,1,2,2,83.0,0.004868035190615836,0.0002781734394637621,3,6,봄,367
TRAIN_2049,현장확인,34700.0,7.0,20.23,1.0,12.0,남동향,1.0,1.0,불가능,30.0,22,G52Iz8V2B9,B플랫폼,2024-06-04,0,2,2,29.0,0.0008357348703170029,4.13116594323778e-05,5,6,여름,272
TRAIN_2051,현장확인,15300.0,25.0,40.89,6.0,6.0,남동향,1.0,1.0,가능,11.0,0,J99uP8I8G0,C플랫폼,2024-10-16,0,1,2,25.0,0.0016339869281045752,3.996055094410798e-05,5,10,가을,138
TRAIN_2052,현장확인,32650.0,11.0,29.6,5.0,9.0,서향,1.0,1.0,가능,8.0,0,J52gJ2E4T6,C플랫폼,2024-08-03,0,1,2,11.0,0.000336906584992343,1.1381979222714291e-05,5,10,여름,212
TRAIN_2053,현장확인,2100.0,66.0,28.09,1.0,11.0,남향,1.0,1.0,가능,11.0,0,G52Iz8V2B9,A플랫폼,2024-04-11,0,3,2,66.0,0.03142857142857143,0.0011188526674464731,7,5,봄,326
TRAIN_2054,서류확인,32300.0,32.0,23.69,1.0,17.0,남동향,2.0,1.0,불가능,48.0,3,G52Iz8V2B9,A플랫폼,2024-03-09,0,6,0,35.0,0.00108359133126935,4.5740452987308985e-05,4,8,봄,359
TRAIN_2055,현장확인,40600.0,39.0,21.8,3.0,20.0,서향,1.0,1.0,불가능,13.0,8,G52Iz8V2B9,A플랫폼,2023-09-07,0,3,2,47.0,0.0011576354679802955,5.310254440276585e-05,10,5,가을,543
TRAIN_2056,현장확인,12350.0,47.0,39.22,3.0,3.0,남향,1.0,1.0,가능,16.0,10,G52Iz8V2B9,A플랫폼,2025-01-22,0,1,2,57.0,0.004615384615384616,0.00011767936296238184,5,10,겨울,40
TRAIN_2058,서류확인,600.0,38.0,24.88,3.0,9.0,남향,1.0,1.0,가능,7.0,7,G52Iz8V2B9,A플랫폼,2024-05-18,0,3,2,45.0,0.075,0.0030144694533762056,9,6,봄,289
TRAIN_2061,현장확인,13500.0,50.0,17.5,4.0,14.0,남향,1.0,1.0,가능,104.0,13,d24sj2E4L0,A플랫폼,2024-07-19,0,2,2,63.0,0.004666666666666667,0.0002666666666666667,3,6,여름,227
TRAIN_2062,현장확인,3000.0,8.0,22.77,3.0,17.0,서향,1.0,1.0,불가능,27.0,0,G52Iz8V2B9,E플랫폼,2024-10-09,0,3,2,8.0,0.0026666666666666666,0.00011711316059142146,2,5,가을,145
TRAIN_2063,전화확인,10000.0,38.0,39.64,5.0,8.0,서향,1.0,1.0,가능,5.0,2,G52Iz8V2B9,A플랫폼,2024-07-26,0,1,2,40.0,0.004,0.00010090817356205853,5,10,여름,220
TRAIN_2064,현장확인,1750.0,74.0,19.17,3.0,16.0,남서향,1.0,1.0,가능,8.0,11,G52Iz8V2B9,B플랫폼,2024-06-29,0,2,2,85.0,0.04857142857142857,0.002533720843579998,9,6,여름,247
TRAIN_2065,현장확인,36800.0,40.0,35.29,13.0,18.0,남향,1.0,1.0,불가능,16.0,21,G52Iz8V2B9,E플랫폼,2024-12-23,0,1,2,61.0,0.001657608695652174,4.697105966710609e-05,5,10,겨울,70
TRAIN_2066,서류확인,12250.0,37.0,36.36,2.0,4.0,동향,2.0,1.0,불가능,17.0,2,a15xR3G4V0,A플랫폼,2024-12-11,0,6,0,39.0,0.003183673469387755,8.755977638580185e-05,4,8,겨울,82
TRAIN_2068,현장확인,33800.0,73.0,38.03,2.0,7.0,남동향,1.0,1.0,가능,34.0,6,G52Iz8V2B9,C플랫폼,2024-06-27,0,1,2,79.0,0.002337278106508876,6.145879848826915e-05,5,10,여름,249
TRAIN_2069,현장확인,17900.0,15.0,29.93,5.0,6.0,남동향,2.0,1.0,가능,5.0,12,Y04yg0T7Z5,B플랫폼,2025-03-03,0,6,0,27.0,0.0015083798882681565,5.039692242793707e-05,4,8,봄,0
TRAIN_2072,서류확인,14450.0,12.0,17.5,12.0,13.0,서향,1.0,1.0,가능,20.0,0,G52Iz8V2B9,B플랫폼,2024-08-01,0,2,2,12.0,0.0008304498269896194,4.745427582797825e-05,5,6,여름,214
TRAIN_2073,현장확인,14350.0,69.0,31.4,2.0,3.0,동향,2.0,1.0,가능,1.0,0,R51nD5V3T5,A플랫폼,2024-05-08,1,6,0,69.0,0.0048083623693379795,0.00015313255953305668,4,8,봄,299
TRAIN_2074,현장확인,7900.0,11.0,23.1,2.0,3.0,남동향,1.0,1.0,불가능,17.0,0,U62Bw5M7U3,A플랫폼,2024-10-25,0,3,2,11.0,0.0013924050632911392,6.027727546714888e-05,2,5,가을,129
TRAIN_2079,현장확인,8950.0,8.0,23.66,1.0,4.0,서향,1.0,1.0,가능,47.0,9,G52Iz8V2B9,B플랫폼,2024-11-25,0,3,2,17.0,0.001899441340782123,8.028069910321737e-05,2,5,가을,98
TRAIN_2080,현장확인,3150.0,68.0,21.5,2.0,3.0,남향,1.0,1.0,불가능,17.0,0,Z29VX3L4Q7,B플랫폼,2024-10-04,0,3,2,68.0,0.02158730158730159,0.0010040605389442599,8,5,가을,150
TRAIN_2081,서류확인,14900.0,66.0,41.8,5.0,7.0,동향,2.0,1.0,가능,8.0,14,Q39nx9D3P1,D플랫폼,2024-10-28,0,5,0,80.0,0.005369127516778523,0.00012844802671718955,4,3,가을,126
TRAIN_2082,현장확인,8300.0,6.0,17.5,4.0,4.0,서향,1.0,1.0,가능,2.0,10,H90uE4C0W5,A플랫폼,2024-12-20,0,2,2,16.0,0.0019277108433734939,0.00011015490533562822,5,6,겨울,73
TRAIN_2083,현장확인,2800.0,49.0,17.5,7.0,14.0,남향,1.0,1.0,가능,104.0,5,W88DA3W2Q3,A플랫폼,2024-12-06,0,2,2,54.0,0.019285714285714285,0.0011020408163265306,8,6,겨울,87
TRAIN_2087,현장확인,14050.0,46.0,29.36,4.0,9.0,동향,2.0,1.0,가능,260.0,9,r82ax9M3U3,B플랫폼,2024-10-05,0,6,0,55.0,0.003914590747330961,0.0001333307475248965,4,8,가을,149
TRAIN_2088,서류확인,18500.0,49.0,24.69,5.0,20.0,북향,2.0,1.0,불가능,4.0,5,G52Iz8V2B9,C플랫폼,2024-01-05,0,6,0,54.0,0.0029189189189189188,0.00011822271846573182,4,8,겨울,423
TRAIN_2090,전화확인,10900.0,75.0,36.19,18.0,19.0,남향,1.0,1.0,가능,46.0,2,G52Iz8V2B9,A플랫폼,2024-12-04,0,1,2,77.0,0.007064220183486239,0.00019519812609798947,3,10,겨울,89
TRAIN_2092,전화확인,14450.0,38.0,39.66,4.0,7.0,남향,1.0,1.0,가능,6.0,15,o30ws9C6F7,A플랫폼,2024-09-05,0,1,2,53.0,0.0036678200692041524,9.24815952900694e-05,5,10,가을,179
TRAIN_2096,전화확인,12300.0,13.0,35.14,8.0,9.0,남동향,1.0,1.0,불가능,3.0,7,G52Iz8V2B9,C플랫폼,2024-09-26,0,1,2,20.0,0.0016260162601626016,4.627251736376214e-05,5,10,가을,158
TRAIN_2098,전화확인,34700.0,11.0,25.56,7.0,10.0,남동향,2.0,1.0,가능,17.0,15,g44jq5J7D0,B플랫폼,2024-07-27,0,6,0,26.0,0.0007492795389048992,2.93145359508959e-05,4,8,여름,219
TRAIN_2099,서류확인,1550.0,3.0,29.89,10.0,17.0,북동향,1.0,1.0,가능,33.0,10,G52Iz8V2B9,A플랫폼,2024-10-05,0,1,2,13.0,0.008387096774193548,0.00028059875457322006,3,10,가을,149
TRAIN_2103,현장확인,35250.0,39.0,39.6,4.0,5.0,북향,2.0,1.0,가능,17.0,8,C41wx1K6U9,B플랫폼,2024-08-10,0,5,0,47.0,0.0013333333333333333,3.367003367003367e-05,4,3,여름,205
TRAIN_2104,현장확인,32550.0,20.0,29.6,5.0,9.0,남서향,1.0,1.0,가능,8.0,10,x68FU7B0S3,C플랫폼,2024-09-30,0,1,2,30.0,0.0009216589861751152,3.113712791132146e-05,5,10,가을,154
TRAIN_2105,전화확인,18750.0,22.0,20.58,11.0,11.0,남동향,1.0,1.0,가능,14.0,0,G52Iz8V2B9,B플랫폼,2024-10-26,0,3,2,22.0,0.0011733333333333333,5.7013281503077424e-05,10,5,가을,128
TRAIN_2106,서류확인,34750.0,63.0,26.5,7.0,12.0,동향,1.0,1.0,불가능,49.0,5,G52Iz8V2B9,I플랫폼,2023-08-24,0,3,2,68.0,0.0019568345323741007,7.384281254241889e-05,2,5,여름,557
TRAIN_2107,현장확인,2500.0,49.0,26.06,2.0,3.0,동향,1.0,1.0,불가능,17.0,0,g77zH6X8V7,A플랫폼,2024-10-31,0,3,2,49.0,0.0196,0.0007521105141980047,8,5,가을,123
TRAIN_2108,현장확인,33150.0,31.0,19.22,1.0,12.0,북향,1.0,1.0,가능,45.0,13,G52Iz8V2B9,A플랫폼,2024-09-05,0,2,2,44.0,0.0013273001508295626,6.905828048020617e-05,5,6,가을,179
TRAIN_2109,전화확인,15700.0,34.0,17.5,12.0,14.0,서향,1.0,1.0,불가능,104.0,1,z40LO7P9C9,F플랫폼,2023-11-02,0,2,2,35.0,0.0022292993630573248,0.00012738853503184712,5,6,가을,487
TRAIN_2110,현장확인,8750.0,28.0,17.5,6.0,6.0,남동향,1.0,1.0,가능,8.0,0,z54Fl0B2P9,A플랫폼,2024-03-25,1,2,2,28.0,0.0032,0.00018285714285714286,5,6,봄,343
TRAIN_2111,서류확인,700.0,25.0,17.5,4.0,2.0,북동향,2.0,1.0,불가능,17.0,0,k74XT0T1B8,D플랫폼,2024-11-30,0,6,0,25.0,0.03571428571428571,0.002040816326530612,6,4,가을,93
TRAIN_2112,현장확인,900.0,17.0,29.88,4.0,10.0,남서향,2.0,1.0,가능,34.0,8,r82ax9M3U3,B플랫폼,2024-11-25,0,6,0,25.0,0.027777777777777776,0.0009296445039416927,6,4,가을,98
TRAIN_2113,전화확인,11100.0,32.0,25.29,6.0,6.0,북서향,1.0,1.0,가능,6.0,5,N81Yl1T1T8,B플랫폼,2024-12-17,0,3,2,37.0,0.0033333333333333335,0.00013180440226703572,1,5,겨울,76
TRAIN_2114,현장확인,34300.0,69.0,22.24,12.0,15.0,남동향,1.0,1.0,불가능,48.0,0,G52Iz8V2B9,I플랫폼,2023-11-20,0,3,2,69.0,0.002011661807580175,9.045241940558342e-05,2,5,가을,469
TRAIN_2115,현장확인,7000.0,12.0,40.46,3.0,4.0,동향,1.0,1.0,불가능,8.0,5,G52Iz8V2B9,A플랫폼,2025-01-13,0,1,2,17.0,0.0024285714285714284,6.002400960384153e-05,5,10,겨울,49
TRAIN_2116,서류확인,32650.0,16.0,21.94,1.0,19.0,서향,1.0,1.0,가능,34.0,5,G52Iz8V2B9,E플랫폼,2025-01-09,0,3,2,21.0,0.0006431852986217458,2.931564715687082e-05,10,5,겨울,53
TRAIN_2118,전화확인,33700.0,48.0,23.14,5.0,6.0,남동향,1.0,1.0,불가능,17.0,8,A72Mx9C8U2,A플랫폼,2024-10-01,0,3,2,56.0,0.0016617210682492581,7.181162784136811e-05,2,5,가을,153
TRAIN_2119,서류확인,17400.0,6.0,47.17,4.0,5.0,남동향,2.0,1.0,가능,5.0,0,w85cb3W8U9,A플랫폼,2024-11-18,0,5,0,6.0,0.0003448275862068965,7.310315586323861e-06,4,3,가을,105
TRAIN_2120,서류확인,39350.0,71.0,28.07,19.0,21.0,동향,1.0,1.0,가능,18.0,0,G52Iz8V2B9,A플랫폼,2024-11-08,0,3,2,71.0,0.001804320203303685,6.427930898837495e-05,2,5,가을,115
TRAIN_2121,현장확인,19350.0,9.0,23.33,4.0,8.0,북향,1.0,1.0,가능,5.0,0,S12iP7V0Q9,A플랫폼,2024-03-05,1,3,2,9.0,0.00046511627906976747,1.9936402874829296e-05,10,5,봄,363
TRAIN_2122,서류확인,37000.0,29.0,17.5,3.0,4.0,서향,1.0,1.0,불가능,17.0,6,a15xR3G4V0,A플랫폼,2024-10-10,0,2,2,35.0,0.0009459459459459459,5.4054054054054054e-05,5,6,가을,144
TRAIN_2123,현장확인,2100.0,7.0,31.5,9.0,13.0,남향,1.0,1.0,가능,30.0,5,G52Iz8V2B9,B플랫폼,2024-10-25,0,1,2,12.0,0.005714285714285714,0.00018140589569160998,3,10,가을,129
TRAIN_2124,전화확인,18000.0,42.0,17.5,4.0,7.0,북동향,1.0,1.0,가능,17.0,3,Z29VX3L4Q7,B플랫폼,2025-01-28,0,2,2,45.0,0.0025,0.00014285714285714287,5,6,겨울,34
TRAIN_2126,현장확인,2600.0,25.0,28.65,10.0,11.0,북향,1.0,1.0,가능,28.0,1,G52Iz8V2B9,B플랫폼,2025-01-20,0,1,2,26.0,0.01,0.00034904013961605586,3,10,겨울,42
TRAIN_2127,현장확인,2350.0,66.0,36.48,4.0,6.0,북향,1.0,1.0,가능,15.0,0,G52Iz8V2B9,C플랫폼,2024-11-25,0,1,2,66.0,0.028085106382978724,0.0007698768197088467,8,9,가을,98
TRAIN_2128,현장확인,19250.0,40.0,41.54,4.0,6.0,동향,2.0,1.0,가능,4.0,6,Z78BN7Z0U2,A플랫폼,2024-11-13,0,5,0,46.0,0.0023896103896103894,5.752552695258521e-05,4,3,가을,110
TRAIN_2129,서류확인,17150.0,24.0,27.74,6.0,8.0,남서향,1.0,1.0,가능,48.0,4,G52Iz8V2B9,A플랫폼,2025-01-18,0,3,2,28.0,0.0016326530612244899,5.885555375719142e-05,2,5,겨울,44
TRAIN_2130,현장확인,38200.0,32.0,35.66,14.0,21.0,서향,1.0,1.0,불가능,7.0,13,G52Iz8V2B9,B플랫폼,2024-04-19,0,1,2,45.0,0.0011780104712041885,3.303450564229357e-05,5,10,봄,318
TRAIN_2131,서류확인,12700.0,46.0,22.92,15.0,16.0,남동향,1.0,1.0,불가능,14.0,4,G52Iz8V2B9,C플랫폼,2023-12-01,0,3,2,50.0,0.003937007874015748,0.00017177172225199598,1,5,겨울,458
TRAIN_2132,현장확인,33450.0,10.0,17.5,4.0,14.0,남향,1.0,1.0,가능,104.0,12,G38pb6B9C7,C플랫폼,2024-12-17,0,2,2,22.0,0.0006576980568011958,3.7582746102925475e-05,5,6,겨울,76
